0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 3209 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 3209 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 3209 3209 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 0 0 0 0 0 0 3209 3209 
3209 0 0 0 0 0 0 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 3209 0 0 0 0 0 3209 
3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 0 
0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 0 
0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 0 
0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 0 
0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 0 
0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 3209 
0 0 0 0 0 0 3209 3209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3209 0 0 0 0 0 0 3209 3209 0 0 0 0 0 3209 0 
